tool_id,risk_tier,unsafe_true,G1_Safety_latent,G1_Safety_missing,G1_Safety_obs,G2_Equity_latent,G2_Equity_missing,G2_Equity_obs,G3_Documentation_latent,G3_Documentation_missing,G3_Documentation_obs,G4_Accountability_latent,G4_Accountability_missing,G4_Accountability_obs,G5_Monitoring_latent,G5_Monitoring_missing,G5_Monitoring_obs,failed_gates,n_failed_gates,deploy_gate,override_used,composite_score_matched,deploy_composite_matched,composite_score_mean,deploy_composite_mean,composite_score_zero,deploy_composite_zero,gates_passed,deploy_permissive
T0162,standard,0,0.7443021614088083,0,0.8072669393629415,0.9346257730996219,0,0.9626111816737852,0.583434897533143,0,0.6070278039061654,0.5884024710946467,0,0.6133023401378564,0.7728920624180465,0,0.7463283537848131,,0,1,0,0.7562033691127568,1,0.7562033691127568,1,0.7562033691127568,1,5,1
T0163,high,1,0.6826622608686229,0,0.6587385053515258,0.3360680957964531,0,0.35168558991052806,0.7673716314357869,0,0.8389217445019603,0.6329488186565952,0,0.7731835737788081,0.1274931471917094,0,0.18806898064041927,"G2_Equity,G5_Monitoring",2,0,0,0.5392074329942571,0,0.5392074329942571,0,0.5392074329942571,0,3,1
T0164,high,1,0.671024187064469,0,0.7283729039411293,0.43730075022023657,1,,0.9152731432742202,0,1.0,0.3958858253918831,0,0.43312742356319744,0.29286275291957625,1,,"G2_Equity,G4_Accountability,G5_Monitoring",3,0,0,0.6834978866314743,0,0.6834978866314743,1,0.43348098471681834,0,2,0
T0165,standard,0,0.5200988141018688,0,0.5116035248291986,0.6921403580419103,0,0.6921520750665919,0.7995706437862783,0,0.8664046078710759,0.7895941531267431,0,0.8344739481024949,0.8755128475037613,0,0.8485482152119105,G1_Safety,1,0,0,0.7245727059077616,0,0.7245727059077616,1,0.7245727059077616,1,4,1
T0166,high,0,0.8057286997629398,0,0.805420051568956,0.7000473585004124,0,0.6771535710010249,0.6412905211892127,0,0.6147822057895811,0.7315606594640256,0,0.7589248281030253,0.27265591341337464,0,0.2629720409784712,G5_Monitoring,1,0,0,0.6149981164493493,0,0.6149981164493493,0,0.6149981164493493,1,4,1
T0167,standard,0,0.6491648713853317,0,0.6908516109015295,0.5999729779235004,0,0.6269855831681985,0.6716817979511149,0,0.7284177805138841,0.9147862280196034,0,0.8454500813962753,0.9296444693504645,0,0.9565632945549762,,0,1,0,0.7765243236709565,1,0.7765243236709565,1,0.7765243236709565,1,5,1
T0168,high,0,0.7487943662422635,0,0.7086226227262582,0.5184616012975236,0,0.4309332707226564,0.9053526960236258,0,0.7435440475144217,0.8395101682861442,0,0.8300576350958495,0.7830453840679085,0,0.7888310516871336,G2_Equity,1,0,0,0.7104747927396,0,0.7104747927396,1,0.7104747927396,1,4,1
T0169,standard,0,0.7554361208359363,0,0.8290147825174908,0.7411849437496714,0,0.7214351114660147,0.32778657424694074,0,0.31420970092254635,0.8188591608252127,0,0.8759953660979414,0.8396441385282003,0,0.9166173726906597,G3_Documentation,1,0,0,0.7646048047008875,1,0.7646048047008875,1,0.7646048047008875,1,4,1
T0170,standard,0,0.5887470485673534,0,0.5825535161437775,0.7848314258382771,0,0.7831065152246279,0.9294811276004452,0,0.8707490319352631,0.7701499239818995,0,0.7946948830253746,0.5550032046204986,0,0.5111646170956456,,0,1,0,0.6698397736448345,0,0.6698397736448345,1,0.6698397736448345,1,5,1
T0171,standard,0,0.5792124717222326,0,0.6437795729638123,0.9321309596414076,0,0.9316386898883433,0.871634204458483,0,0.8274918023960331,0.5113886671935314,0,0.4406877439115525,0.842834580269099,0,0.8854347550738153,G4_Accountability,1,1,1,0.7444652960869869,0,0.7444652960869869,1,0.7444652960869869,1,4,1
T0172,standard,0,0.819960084944934,1,,0.8516590805830627,0,0.8614698197113728,0.8006206085979956,0,0.7533222613236058,0.8700804613980668,0,0.8693236912785893,0.7032688216760888,0,0.7625876724938978,G1_Safety,1,0,0,0.7816911476062619,1,0.7816911476062619,1,0.5632642839705096,0,4,1
T0173,standard,0,0.7302285241600819,0,0.7237140169067717,0.9128024312177945,0,0.9662908073022476,0.621527593239763,0,0.6109953486788559,0.4906220022530393,0,0.5498343328936076,0.7912667192398064,0,0.8178610404725376,,0,1,0,0.7406475385213726,0,0.7406475385213726,1,0.7406475385213726,1,5,1
T0174,high,0,0.7511426674512112,0,0.7234872978680285,0.9515586810227897,0,0.8663066124492735,0.7850232589261059,0,0.7182444708501359,0.6320920405975413,0,0.5901291797730989,0.8924530495315164,0,0.9263628142511159,G4_Accountability,1,0,0,0.7748389323840638,1,0.7748389323840638,1,0.7748389323840638,1,4,1
T0175,standard,1,0.6251262459626115,0,0.6769490159315801,0.3019012396162371,0,0.15872326590702593,0.4879588062759619,0,0.47173696556760797,0.3880889867588862,0,0.4087072151864769,0.03292356546370128,0,0.0,"G2_Equity,G3_Documentation,G4_Accountability,G5_Monitoring",4,0,0,0.3589598217786406,0,0.3589598217786406,0,0.3589598217786406,0,1,0
T0176,standard,0,0.6624890281165048,0,0.6743970741888359,0.6145753185912302,0,0.6074751464907219,0.558352186657667,0,0.512798721454387,0.4907971920898738,0,0.4952066191967056,0.840992697501026,1,,"G4_Accountability,G5_Monitoring",2,0,0,0.598489774871804,0,0.598489774871804,0,0.4446411953279229,0,3,1
T0177,standard,0,0.36614596655005194,0,0.29994229341948964,0.7404981986653018,1,,0.6455120915505834,0,0.5381625491495377,0.8856493477046796,0,0.8092571145310012,0.75037806662845,0,0.8224534480935896,"G1_Safety,G2_Equity",2,0,0,0.5938773219721,0,0.5938773219721,0,0.4977089996013251,0,3,1
T0178,high,0,0.6825685038609279,0,0.6941040743094569,0.5917810124061172,0,0.5296047389024985,0.6129519398415402,0,0.6127728301571731,0.8487617374050895,0,0.9219203505786596,0.5759972610427615,0,0.6860087709222771,G2_Equity,1,1,1,0.6893781029691559,0,0.6893781029691559,1,0.6893781029691559,1,4,1
T0179,standard,0,0.4811272114812364,0,0.44860080445004535,0.7190931332790407,0,0.7300670584560126,0.8318369984220856,0,0.8297431768426601,1.0,0,1.0,0.5473557585520787,1,,"G1_Safety,G5_Monitoring",2,0,0,0.6724003561736955,0,0.6724003561736955,1,0.5185517766298144,0,3,1
T0180,standard,0,0.8978269505012598,0,0.968783773983847,0.902381989815297,0,0.8537482366227888,0.8645067534461235,0,0.8790039377139885,0.5089460474604227,0,0.46524112177696303,0.4490848719082421,0,0.45049861529955393,"G4_Accountability,G5_Monitoring",2,0,0,0.7329587804371036,0,0.7329587804371036,1,0.7329587804371036,1,3,1
T0181,high,1,0.7320716283468418,0,0.7157274674867634,0.35273093092907093,0,0.43676606830649656,0.7159298362179807,0,0.8449006288450174,0.6768792130484551,0,0.635958765833488,0.32632518758867946,1,,"G2_Equity,G5_Monitoring",2,0,0,0.6562106392376603,0,0.6562106392376603,1,0.5023620596937792,0,3,1
T0182,high,1,0.7975765709321155,0,0.7216755178418971,0.1633109643333865,1,,0.7254777649564866,0,0.6520522849799565,0.3894559255483501,0,0.5110586751674836,0.09206528306344935,1,,"G2_Equity,G4_Accountability,G5_Monitoring",3,0,0,0.640986201289341,0,0.640986201289341,0,0.3909692993746851,0,2,0
T0183,standard,0,0.5815966343409813,0,0.4500922793373862,0.5884472833497668,0,0.6024833554052902,0.26184335455958285,0,0.24394329561017566,0.5984473679704521,0,0.6499570763967351,0.6896990213512325,0,0.7469405449873047,"G1_Safety,G3_Documentation",2,0,0,0.5462203791598721,0,0.5462203791598721,0,0.5462203791598721,0,3,1
T0184,standard,0,0.645201634344353,0,0.7094539769744075,0.8886400359676763,0,0.8747760775449012,0.6199936233150618,0,0.638610981648362,0.6617406004962602,0,0.5638243695324506,0.5531945493064067,0,0.5060369556447488,,0,1,0,0.6509271463123665,0,0.6509271463123665,0,0.6509271463123665,1,5,1
T0185,standard,0,0.5276374701930445,0,0.5502524769451614,0.7787318651859485,0,0.7401912399771331,0.8282473373684194,0,0.7494843250059348,0.9259431093996364,0,0.8637163512323166,0.8689938726307491,0,0.8170126051788411,,0,1,0,0.7223376818105665,0,0.7223376818105665,1,0.7223376818105665,1,5,1
T0186,high,0,0.7530329040652807,0,0.7802759742364084,0.5359088060578534,0,0.5861707398652717,0.438094625982889,0,0.3978686214461427,0.39985052395777404,0,0.3664590214168574,0.41653297577159193,0,0.36019896871632273,"G2_Equity,G3_Documentation,G4_Accountability,G5_Monitoring",4,0,0,0.5267072918592439,0,0.5267072918592439,0,0.5267072918592439,0,1,0
T0187,high,0,0.9132222943338165,0,0.9317224920489137,0.9013613950147676,0,0.886467873564785,1.0,0,0.9445738475491718,0.5642149516132792,0,0.5809282274696549,0.7602896253220172,0,0.7780785647052559,G4_Accountability,1,0,0,0.8358318810785297,1,0.8358318810785297,1,0.8358318810785297,1,4,1
T0188,standard,0,0.7736465480756524,0,0.7096136960421715,0.6427898747210459,0,0.6576119518857165,0.947052343595616,0,0.9392848835159514,0.9625357203142567,1,,0.8574118028445677,0,0.9191031984406072,G4_Accountability,1,1,1,0.7792723663535841,1,0.7792723663535841,1,0.6821944337330534,1,4,1
T0189,standard,0,0.7315286072501711,0,0.7478833881631879,0.7435978608983063,0,0.7318597671065021,0.7833748036839735,0,0.6977745739477228,0.6514286662114116,0,0.5834007750363486,0.48865135783142616,0,0.5517471762665209,,0,1,0,0.6642570779291725,0,0.6642570779291725,1,0.6642570779291725,1,5,1
T0190,high,0,0.4996002888068992,0,0.5449401219669578,0.4806485304181642,0,0.39276219346912356,0.6184138622640214,0,0.5697677093106687,0.9319208819404892,0,0.9167065710058402,0.9512386024441595,0,0.8680609604002507,"G1_Safety,G2_Equity,G3_Documentation",3,0,0,0.6623827477579949,0,0.6623827477579949,1,0.6623827477579949,1,2,0
T0191,standard,0,0.7639789234022026,0,0.7652730802569138,0.9156775857172904,0,0.8923907749378513,0.9681588299617507,0,0.9919235644738714,0.5569792873836017,0,0.584701645829218,0.6328734114603255,0,0.5972252024216327,,0,1,0,0.7492406224686233,0,0.7492406224686233,1,0.7492406224686233,1,5,1
T0192,standard,1,0.8092092670984542,0,0.8095035046693819,0.3360285656464201,0,0.3061270204133339,0.8735229107503454,0,0.9790017453516113,0.3239265801343874,0,0.26386243221317557,0.18555003990548508,0,0.13233264383099946,"G2_Equity,G4_Accountability,G5_Monitoring",3,0,0,0.5082828920552825,0,0.5082828920552825,0,0.5082828920552825,0,2,0
T0193,standard,0,0.8550538965074834,0,0.7750779250764782,0.7249949558667923,0,0.7270465579880765,0.388760161832926,0,0.3061230322731242,0.6601811705971616,0,0.5680447953899002,0.6889021273880728,0,0.7548403726644483,G3_Documentation,1,0,0,0.6614156285367206,0,0.6614156285367206,1,0.6614156285367206,1,4,1
T0194,high,0,0.564361997549132,0,0.6647869659237171,0.9354777129068075,0,0.9567142157085435,0.6953016047366631,0,0.6438508536905299,0.898838856466279,0,0.8536286746332284,0.38983678226401547,0,0.2868957870246475,G5_Monitoring,1,0,0,0.6392890981381223,0,0.6392890981381223,0,0.6392890981381223,1,4,1
T0195,standard,0,0.8356093498760897,0,0.8614341428246692,0.8789005622785747,0,0.8138965028705843,0.8379434563017668,0,0.7498625897050665,0.9532738581507486,0,1.0,0.9253898301097716,0,0.8660727841236348,,0,1,0,0.8595123027646571,1,0.8595123027646571,1,0.8595123027646571,1,5,1
T0196,standard,1,0.8689006373009406,0,0.8690287788331139,0.5143429096487268,0,0.5840977241210771,0.8421425054008869,0,0.8136922645001757,0.19760872738199653,0,0.2745499032568003,0.15880038773994126,0,0.2063017618610762,"G4_Accountability,G5_Monitoring",2,0,0,0.5631350578969112,0,0.5631350578969112,0,0.5631350578969112,0,3,1
T0197,standard,0,0.729823741750684,0,0.6129711487199704,0.7349622790289655,0,0.6526476147018695,0.4656026492377854,0,0.4841951725078954,0.4810319273247601,0,0.47409789442464767,0.8079270165707102,0,0.7220227041724814,"G3_Documentation,G4_Accountability",2,0,0,0.6060381229042733,0,0.6060381229042733,0,0.6060381229042733,0,3,1
T0198,standard,0,0.8597545345043978,0,0.7738641742044038,0.9931944868735118,0,1.0,0.8235773395563464,1,,0.6987168881773947,0,0.6677417131554813,0.6671597841828577,0,0.6357443799793686,G3_Documentation,1,0,0,0.7459423521154757,0,0.7459423521154757,1,0.6412566042294855,1,4,1
T0199,high,0,0.5774361253420515,0,0.6054246198416265,0.9684243933293255,0,0.8789664095394225,0.6943936054306463,0,0.6413556272982066,0.864688423960486,0,0.9029169140562332,1.0,0,0.8781549125716549,G1_Safety,1,0,0,0.764651956729481,1,0.764651956729481,1,0.764651956729481,1,4,1
T0200,standard,0,0.4754723488031394,0,0.47965088758044877,0.7961408946043661,0,0.7360078750364801,0.9272458520307076,0,0.891211947890719,0.9015425233942587,0,0.8390895856592809,1.0,0,1.0,G1_Safety,1,0,0,0.7638416775621066,1,0.7638416775621066,1,0.7638416775621066,1,4,1
T0201,high,0,0.7091796417498663,0,0.6713409979383593,0.8172480505090742,0,0.8490117157354555,0.7612534759858133,0,0.665081168124408,0.7634420521263854,0,0.7038362004953082,0.6578890938908335,0,0.6213334288667133,,0,1,0,0.6894250192514618,0,0.6894250192514618,1,0.6894250192514618,1,5,1
T0202,standard,0,0.7501152616419084,0,0.770787851160753,0.8044180548900814,0,0.833641756062385,0.7887091066401098,0,0.7419694895246837,0.6884217617681201,0,0.6617347881346363,0.986281169549713,0,1.0,,0,1,0,0.8168382604064817,1,0.8168382604064817,1,0.8168382604064817,1,5,1
T0203,high,0,0.355217076618666,0,0.34023234208007547,0.6627827190132128,0,0.6074346046741336,0.3771055665107056,0,0.38843701662930546,0.4368286869459349,0,0.3719135029432955,0.796328218960959,0,0.7808218069614166,"G1_Safety,G3_Documentation,G4_Accountability",3,0,0,0.5024429230013869,0,0.5024429230013869,0,0.5024429230013869,0,2,0
T0204,standard,0,0.9164021980451359,0,0.9389477228370239,0.7748058265092175,0,0.8394440411680838,0.5262776362489276,0,0.49582901972382026,0.8351230008535108,0,0.7677032361644425,0.9920186117178651,0,0.9697658575839488,G3_Documentation,1,0,0,0.8395722258055464,1,0.8395722258055464,1,0.8395722258055464,1,4,1
T0205,high,0,0.9473818820147668,0,0.9769789055364636,0.5469574877790793,0,0.6907987715309206,0.6815622574527865,0,0.7569146340840145,0.8466933890104571,0,0.8115927449353102,0.9085983642405843,0,0.9269705198027827,,0,1,0,0.8637322241941716,1,0.8637322241941716,1,0.8637322241941716,1,5,1
T0206,standard,0,0.7002383497573647,0,0.6973391006696922,0.8302328022105987,0,0.878128384455022,0.99525406318191,0,0.9327154044152957,0.7872896726815055,0,0.8669245232170819,0.6115372425655773,0,0.5713686749700203,,0,1,0,0.7537091457565227,1,0.7537091457565227,1,0.7537091457565227,1,5,1
T0207,standard,0,0.7866570011707873,0,0.8475235337472444,0.891934184045112,0,0.8499842816334585,0.8254791687984369,0,0.9532562269514679,0.5787958733865153,0,0.6564603408388562,0.3260254137398102,0,0.26450535807697434,G5_Monitoring,1,0,0,0.6893385270569843,0,0.6893385270569843,1,0.6893385270569843,1,4,1
T0208,standard,0,0.6127739119534942,0,0.6575794588916201,0.8077565981118244,0,0.8275002567694929,0.8404687767371861,0,0.9249894646502742,0.8157544418029185,0,0.8453317866386536,0.7196282630275216,0,0.6933115031388584,,0,1,0,0.7602749396609636,1,0.7602749396609636,1,0.7602749396609636,1,5,1
T0209,high,1,0.9900406112696968,0,1.0,0.5159511108214636,0,0.53402870858673,0.8442533906561738,0,0.864690555258525,0.6833111307059516,0,0.6718360642142224,0.2351328828623065,0,0.21495973072494595,"G2_Equity,G5_Monitoring",2,0,0,0.664323231890158,0,0.664323231890158,1,0.664323231890158,1,3,1
T0210,standard,0,0.7942227789078447,0,0.8380792275197073,0.44219078617545365,0,0.5108883905546033,0.772345184427213,0,0.7840547774398483,0.5594627703282707,0,0.5662727089332383,0.980506824322528,0,1.0,,0,1,0,0.7806061497950656,1,0.7806061497950656,1,0.7806061497950656,1,5,1
T0211,high,1,0.8699015288121646,0,0.8490768276279197,0.3999512963399699,1,,0.6142075075351521,0,0.6024949629106978,0.2355256063568112,0,0.2115320523497345,0.09474242469054696,0,0.15848911424779905,"G2_Equity,G4_Accountability,G5_Monitoring",3,0,0,0.5126177015101654,0,0.5126177015101654,0,0.4164493791393905,0,2,0
T0212,high,0,0.768566485183619,0,0.6943641587124039,0.8775365640550039,0,0.9627794769250129,0.6886127853417445,0,0.7093416738942203,0.7477779282551731,0,0.7463566671975091,0.7974978841171174,0,0.8435740475620184,,0,1,0,0.7819744322067372,1,0.7819744322067372,1,0.7819744322067372,1,5,1
T0213,standard,0,0.7653014603138627,0,0.7704663246157973,0.8735033120088671,0,0.8697184872058976,0.7908886251631245,0,0.8944519150635653,0.6513957724797664,0,0.687893085714802,0.6820469024854288,0,0.6853715477258149,,0,1,0,0.7702923075138326,1,0.7702923075138326,1,0.7702923075138326,1,5,1
T0214,high,0,0.7894396139174958,0,0.7460106741225733,0.8317391226901106,0,0.8037605540155698,0.25601219788692525,0,0.24227185968472667,0.5566891265651587,0,0.49618082363242805,0.9414600213474066,1,,"G3_Documentation,G4_Accountability,G5_Monitoring",3,0,0,0.6089837673805617,0,0.6089837673805617,0,0.4551351878366806,0,2,0
T0215,high,0,0.7765036113333235,0,0.8491169911528995,0.7225865139160503,0,0.7472432839242221,0.584422861136051,0,0.5877007001151578,0.8143145218819254,0,0.8720980051182018,0.764040381660555,0,0.9193749887771882,G3_Documentation,1,1,1,0.8156351429138041,1,0.8156351429138041,1,0.8156351429138041,1,4,1
T0216,standard,0,0.8855848017428108,0,0.8351132528146994,0.6225424169130753,0,0.5746945136346641,0.7903072892310414,0,0.6925526998565104,0.8502151691236178,0,0.8439165430614224,0.8000200469158195,0,0.7895940680485551,,0,1,0,0.764607056339438,1,0.764607056339438,1,0.764607056339438,1,5,1
T0217,standard,0,0.7223672054168333,0,0.6542964751042641,0.5329454619994283,0,0.43573473898084336,0.8578123985638297,0,0.8525351736840068,0.6274334710511096,0,0.5465124511841314,0.4921162272071865,0,0.4932940071036392,"G2_Equity,G5_Monitoring",2,0,0,0.5948297988845362,0,0.5948297988845362,0,0.5948297988845362,0,3,1
T0218,high,0,0.5099782337157266,0,0.5024171502527803,0.550512571686399,0,0.5229881754279827,0.5151219751893845,0,0.4865657195888048,0.4869321676589425,0,0.47672422966765304,0.8839955136384456,0,0.8986858887168059,"G1_Safety,G2_Equity,G3_Documentation,G4_Accountability",4,0,0,0.5983383359577016,0,0.5983383359577016,0,0.5983383359577016,0,1,0
T0219,standard,0,0.8218374246201468,0,0.7890662694733578,0.8411593844072799,0,0.9001316593485011,0.6581812932652878,0,0.6670497975539529,0.7797334289784532,0,0.8045967662303839,0.6395055205289135,0,0.6773637928387294,,0,1,0,0.7618275625216153,1,0.7618275625216153,1,0.7618275625216153,1,5,1
T0220,high,1,0.489767752738206,0,0.548997194189823,0.19797583974144822,0,0.20597175704128454,0.5856072538742194,0,0.5277598007929416,0.6809201841297672,0,0.7130297864864199,0.18561035393552835,1,,"G1_Safety,G2_Equity,G3_Documentation,G5_Monitoring",4,0,0,0.5355619394489249,0,0.5355619394489249,0,0.3817133599050438,0,1,0
T0221,standard,0,0.635447953231841,0,0.674901733522382,0.9600523444066026,0,0.9114882844742632,0.6445027601739785,0,0.6401373046692245,0.9342736366664013,0,0.8749974292321873,0.5360788489043252,0,0.5563942557844563,,0,1,0,0.7055625367591799,0,0.7055625367591799,1,0.7055625367591799,1,5,1
T0222,standard,0,0.8227048106566082,0,0.8631186685642651,0.5346091796450713,1,,0.8205720491916106,0,0.8025945767086826,0.36620556552733374,0,0.28677889403496704,0.6608647485969669,0,0.6871054375015232,"G2_Equity,G4_Accountability",2,0,0,0.6902863029269826,0,0.6902863029269826,1,0.5941179805562077,0,3,1
T0223,standard,0,0.49676640485896467,0,0.5914159559833839,0.33498115523770555,0,0.32726096076175226,0.5271335975896547,0,0.4723727802683677,0.8749746165831785,0,0.7711196490408377,0.6709671497431456,0,0.5890844312576425,"G2_Equity,G3_Documentation",2,0,0,0.5603089031200694,0,0.5603089031200694,0,0.5603089031200694,0,3,1
T0224,standard,1,0.7751849315075356,0,0.81987837538024,0.21468809597525876,0,0.2617792090685268,0.7480739226563418,0,0.7267273725899891,0.22025470569616168,1,,0.0,0,0.0,"G2_Equity,G4_Accountability,G5_Monitoring",3,0,0,0.49131743248338,0,0.49131743248338,0,0.39423949986284934,0,2,0
T0225,standard,0,0.7510974638793745,0,0.8760861067408674,0.7719506572132929,0,0.8593567931740153,0.6422586834620055,0,0.7703298215613545,0.533403313456446,0,0.4843079409025655,0.9304144783104359,1,,"G4_Accountability,G5_Monitoring",2,0,0,0.7337735949118316,0,0.7337735949118316,1,0.5799250153679505,0,3,1
T0226,high,1,0.7440920205890788,0,0.8056387524853867,0.03891240865512846,0,0.09833535166762142,0.5623821439767944,0,0.5421028336452309,0.4609239054673837,0,0.5204850351059004,0.4792414104086138,1,,"G2_Equity,G3_Documentation,G4_Accountability,G5_Monitoring",4,0,0,0.5696786883523101,0,0.5696786883523101,0,0.41583010880842897,0,1,0
T0227,standard,0,0.8662019519908524,0,0.8817832225934357,0.5033892622243751,0,0.5702506604152044,0.7472428421622578,0,0.8202893763016127,0.5746090651124204,0,0.6120505831995241,0.8346059677629986,0,0.8722706199618153,,0,1,0,0.7829912147559357,1,0.7829912147559357,1,0.7829912147559357,1,5,1
T0228,standard,0,0.5995566611935388,0,0.509993780681994,0.7952610676319373,1,,0.7970796341322212,0,0.7004216253737087,0.7521434679691689,0,0.6539309529087184,0.6494239216028797,0,0.7394684188769165,"G1_Safety,G2_Equity",2,0,0,0.6371864480369662,0,0.6371864480369662,0,0.5410181256661915,0,3,1
T0229,high,0,0.8411462517643253,0,0.8221638860400642,0.4051488164536124,0,0.4398882634524062,0.5800824880495772,0,0.4743926477041354,0.4420018557216293,0,0.5399509166000849,0.5884020224863884,0,0.52047378275927,"G2_Equity,G3_Documentation,G4_Accountability,G5_Monitoring",4,0,0,0.5949023856653307,0,0.5949023856653307,0,0.5949023856653307,0,1,0
T0230,standard,0,0.8937606648508317,0,0.9127770427370296,0.8508928702350592,0,0.910758320855365,0.4885822331383055,0,0.40267129637849275,0.41927565004713035,0,0.3817648594140415,0.46371009122511164,0,0.4556416191976199,"G3_Documentation,G4_Accountability,G5_Monitoring",3,0,0,0.6420226891176987,0,0.6420226891176987,0,0.6420226891176987,1,2,0
T0231,standard,0,0.7211497000240457,0,0.6962000880082743,0.4692511485735706,0,0.5337428710929288,0.7192292470638147,0,0.6726744015963491,0.6033038814277241,0,0.5540665680760657,0.4854224592963504,0,0.3151732997862926,G5_Monitoring,1,0,0,0.551725927463857,0,0.551725927463857,0,0.551725927463857,0,4,1
T0232,standard,0,0.7432171063823665,0,0.7891335150006913,0.8232887939577871,0,0.8443206773053883,0.33208177689186114,1,,0.6170012322613011,0,0.6774485532522976,0.780475590017659,0,0.8451053797012957,G3_Documentation,1,0,0,0.7809675318951743,1,0.7809675318951743,1,0.6762817840091842,1,4,1
T0233,standard,0,0.7942027688889999,0,0.8120226553221582,0.7985059382350119,0,0.8603874448819484,0.9203125198713041,0,0.970707256120385,0.735796786642595,0,0.7068328045748459,0.8907372193486992,0,0.8446436539586952,,0,1,0,0.8354568359228981,1,0.8354568359228981,1,0.8354568359228981,1,5,1
T0234,standard,0,0.8378872838600226,0,0.9546259427836223,0.8223166466838294,0,0.7797262958768975,0.6673772808141325,0,0.7078286898804268,0.667145215561431,0,0.6098024539152122,0.6854948061656194,0,0.704655394670574,,0,1,0,0.7771552474536108,1,0.7771552474536108,1,0.7771552474536108,1,5,1
T0235,high,1,0.7827411998908563,0,0.793641529076633,0.26479679880541374,0,0.24395682778857586,0.9436023776347274,0,0.9843745938708812,0.4346088148978684,0,0.41585310986231483,0.5695912059864184,0,0.6786176201598139,"G2_Equity,G4_Accountability",2,0,0,0.6543745434912092,0,0.6543745434912092,1,0.6543745434912092,1,3,1
T0236,standard,0,0.7818141372518678,0,0.7160649320756215,0.5270472048237496,0,0.5496109309466691,0.8024906727975435,0,0.7226496853551535,0.39990608422272045,0,0.3588738999791949,0.6641393497605557,0,0.7302773648386067,G4_Accountability,1,0,0,0.6420589982744906,0,0.6420589982744906,0,0.6420589982744906,1,4,1
T0237,standard,0,0.49259945702333785,0,0.5700079371304566,0.6803998279744634,0,0.760343174077633,0.8206253880794782,0,0.7793825495882976,0.5095920511083923,0,0.41406860835757425,0.36723139164358626,0,0.39803255641427193,"G4_Accountability,G5_Monitoring",2,0,0,0.5635796700462308,0,0.5635796700462308,0,0.5635796700462308,0,3,1
T0238,high,0,0.9886373263544582,0,0.9978082571294767,0.8569581731045144,0,0.8505192515566419,0.3793618766183462,0,0.37554391236453577,0.8286032509336126,0,0.8456621919707427,0.7602871435129475,0,0.7222198548536656,G3_Documentation,1,0,0,0.7906562442360474,1,0.7906562442360474,1,0.7906562442360474,1,4,1
T0239,high,0,0.8804557462331402,1,,0.309884391604701,0,0.333988879643872,0.49888700439422984,0,0.5157031081220663,0.44288968639737336,0,0.47657768195638645,0.9363751190728138,0,0.9399044867152703,"G1_Safety,G2_Equity,G3_Documentation,G4_Accountability",4,0,0,0.6523434357729185,0,0.6523434357729185,1,0.4339165721371663,0,1,0
T0240,high,0,0.8233432208607578,0,0.8467850107860279,0.7505073457252198,0,0.8156635250255243,0.6190396941684397,0,0.6291455220144986,0.626990033089094,0,0.601987428461303,0.6215546052768968,0,0.5724372642904891,G5_Monitoring,1,0,0,0.7041642906336294,0,0.7041642906336294,1,0.7041642906336294,1,4,1
T0241,high,0,0.9109979750524336,0,1.0,0.5765903078055917,0,0.6765125871282136,0.7284616350964347,0,0.7225710313259048,0.7254896733260339,0,0.8433353247106604,0.5652437574509815,0,0.666037429431713,,0,1,0,0.8028721988326452,1,0.8028721988326452,1,0.8028721988326452,1,5,1
T0242,high,1,0.8499574164353451,0,0.8307598557663384,0.05540127544159746,1,,0.7612240349041144,0,0.7397970812956632,0.3300855719781639,0,0.30501793791096066,0.10062313074974559,0,0.07858525513038273,"G2_Equity,G4_Accountability,G5_Monitoring",3,0,0,0.5217648457642656,0,0.5217648457642656,0,0.4255965233934908,0,2,0
T0243,high,1,0.812552999974608,0,0.7615402741527406,0.21448829686840093,0,0.26637354335957375,0.6481445436046112,1,,0.4201893380335067,0,0.4550622557904032,0.14062555034263705,0,0.029505560355517976,"G2_Equity,G3_Documentation,G4_Accountability,G5_Monitoring",4,0,0,0.4487395900931883,0,0.4487395900931883,0,0.3440538422071982,0,1,0
T0244,high,0,0.8338849848089891,0,0.8253302288923945,0.2714551595750168,0,0.32656612971586635,0.6872529341945084,0,0.6554669761674772,0.9536852098467552,0,1.0,0.44791136313144103,0,0.4392461835384479,"G2_Equity,G5_Monitoring",2,0,0,0.6547155804348318,0,0.6547155804348318,1,0.6547155804348318,1,3,1
T0245,standard,0,0.550774580614254,0,0.6230941811624124,0.46483947195177516,0,0.4871259125434321,0.7286906131054685,0,0.7728655175374937,0.8551418107928548,0,0.8118579010625254,0.6927016698707071,0,0.6472495863916735,G2_Equity,1,0,0,0.6595180506181598,0,0.6595180506181598,1,0.6595180506181598,1,4,1
T0246,high,0,0.904401747100941,0,0.9609120060665517,0.42529123108884936,0,0.42341953531485427,0.5638138222535576,0,0.5148040536645464,0.735012555222182,0,0.6921599956033248,0.9088717135018731,0,0.8931603205814423,"G2_Equity,G3_Documentation",2,0,0,0.7561212196527348,1,0.7561212196527348,1,0.7561212196527348,1,3,1
T0247,standard,0,0.7635963175294288,0,0.6895561462924856,0.7620757034036801,0,0.7752717184462625,0.9325400903945227,0,1.0,0.7449935898081762,0,0.7572424570279668,0.9854337072993254,0,0.9832495158868045,,0,1,0,0.8325563491805813,1,0.8325563491805813,1,0.8325563491805813,1,5,1
